"","AVGFACSAL","SAT_AVG","RET_FT4","PCIP12","PCIP46","COMP_2YR_TRANS_YR2_RT","IND_WDRAW_2YR_TRANS_YR2_RT","NOPELL_WDRAW_4YR_TRANS_YR2_RT","COMP_2YR_TRANS_YR3_RT","UNKN_4YR_TRANS_YR4_RT","DEP_ENRL_2YR_TRANS_YR4_RT","LO_INC_COMP_2YR_TRANS_YR6_RT","LOAN_UNKN_ORIG_YR6_RT","FIRSTGEN_COMP_2YR_TRANS_YR6_RT","DEP_WDRAW_2YR_TRANS_YR8_RT","IND_WDRAW_2YR_TRANS_YR8_RT","PELL_WDRAW_4YR_TRANS_YR8_RT","IND_INC_PCT_H2","GT_25K_P6","MN_EARN_WNE_P6","COSTT4_A","RETURN"
"412599",3197,882.564633333334,0.712786967246086,0.047,0,0.008503792,0.027887139,0.0814024067116999,0.010676965,0.042987135,0.014492754,0.0305673713338333,0.0253384553445333,0.028753994,0.057692308,0.05961377,0.124442669816167,0.0039423294,0.37,21200,28080,-0.245014245014245
"413635",3652.37477460318,920.281800000001,0.685182228571428,0,0,0.007187194,0.035169492,0.075221239,0.013299378,0.005235602,0.016688062,0.036091549,0.028174168,0.028391167,0.050828729,0.040918391,0.106802426,0.0065295462,0.432,24200,33734,-0.28262287306575
"413839",4398,942.227699999999,0.4587080284712,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27523,0.235330450895615
"413848",6867,941.569599999999,0.311392272005772,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,25911,0.312184014511211
"413857",5348,945.433266666666,0.585448633672439,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27093,0.25493669951648
"413866",5518,943.072333333333,0.544969432561328,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27517,0.235599811025911
"413884",5843,941.630099999999,0.256449661262627,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,25735,0.321157956090927
"414160",4161,922.947093939394,0.4828,0,0,0.01576505,0.057745098,0.039964077,0.027592823,0.005021486,0.026848658,0.053675613,0.004367913,0.051265661,0.094706956,0.072092469,0.129153481,0.0134560907,0.44,26300,17340,0.516724336793541
"414568",5369,941.130366666666,0,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26437,0.286076332412906
"414586",5946,943.907366666666,0.574526398672438,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26800,0.26865671641791
"414708",6487,924.072027272727,0.552432031697192,0,0,0.01576505,0.057745098,0.039964077,0.027592823,0.005021486,0.026848658,0.053675613,0.004367913,0.051265661,0.094706956,0.072092469,0.129153481,0.0134560907,0.44,26300,24120,0.0903814262023217
"414823",7491,1027.59986666667,0.6969,0.4659,0,0.005515068,0.026525199,0.034665383,0.012404383,0.003937824,0.018949299581,0.020301244,0.00584401,0.027088036,0.051589129,0.037900875,0.095862352,0.0243111831,0.609,31300,38974,-0.196900497767743
"414841",5503,941.134399999999,0.137826755180375,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26505,0.282776834559517
"416962",3146,972.061596969697,0.5325,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,23755,0.536518627657335
"419457",6281,934.734766666666,0,0,0,0.009316141,0.030054899,0.063967136,0.014723615,0.011389522,0.0212869257945667,0.025569761,0.025008336,0.022551092,0.059278351,0.033084312,0.128093159,0.0081728435,0.632,35400,23317,0.518205601063602
"419509",3168,979.383996969697,0.6471,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,23931,0.525218336049476
"420006",2811,875.073416666667,0.646818970231729,0,0,0.008194778,0.038510054,0.126005362,0.020266718,0.020055408,0.0207908747664,0.026687252,0.011464716,0.026074701,0.028947368,0.035213369,0.173657964,0.0012104174,0.323,20800,29195,-0.287549237883199
"420024",3811,877.009,0.515532866395892,0,0,0.013563502,0.040087464,0.122772095710067,0.014229812,0.008434548,0.0195006181777,0.0335806249960667,0.007918552,0.029661017,0.052863436,0.051748252,0.170864534,0.00517857765305666,0.256,18500,27395,-0.3246942872787
"420042",2742,990.927663636364,0.7308,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,24021,0.519503767536739
"420307",3007,897.035033333334,0.2666,0.1167,0,0.008583056,0.030555556,0.051535088,0.013823235,0.005128522,0.017287745,0.024409658,0.008456905,0.021175005,0.07773386,0.070935961,0.145234987,0.0040465851,0.363,22100,20980,0.0533841754051478
"420316",3079,897.893833333334,0.4091,0.2336,0,0.008583056,0.030555556,0.051535088,0.013823235,0.005128522,0.017287745,0.024409658,0.008456905,0.021175005,0.07773386,0.070935961,0.145234987,0.0040465851,0.363,22100,22243,-0.00642898889538282
"420398",5905,914.979766666667,0.607263891153846,0,0,0.018590455,0.049436796,0.066666667,0.025212465,0.0110970356185,0.025367834,0.050835655,0.025291829,0.039572193,0.050962627,0.039193729,0.141843972,0.0039231071,0.548,29900,9110,2.2821075740944
"420404",5355,941.127033333333,0.115986035180375,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26209,0.297264298523408
"420495",4522,927.420766666667,0.576688867777778,0,0,0.010677618,0.031404478,0.0551164736655666,0.016330339,0.001846822,0.012782275,0.028180519,0.0142950841645333,0.02295082,0.035909446,0.037931035,0.073182957,0.0053551297,0.455,24900,23497,0.0597097501808742
"420501",4015,928.074566666667,0.556624992777777,0,0,0.010677618,0.031404478,0.0579474099214,0.016330339,0.001846822,0.012782275,0.028180519,0.0144421084274667,0.02295082,0.035909446,0.037931035,0.073182957,0.0053551297,0.455,24900,24130,0.0319104848736013
"420538",4878,1022.71356666667,0.682790946666667,0.0223,0,0.021832807,0.0361865,0.034313726,0.031528852,0.00439923,0.017552182,0.028291621,0.008438819,0.034021871,0.048093842,0.035947712,0.082749562,0.0086843248,0.534,30700,15647,0.962037451268614
"420574",8042,1106,0.8378,0,0,0.004772293,0.024869346,0.023620357,0.00769452,0.003528115,0.021195652,0.013107345,0.008352474,0.013813518,0.059260455,0.042911634,0.051657813,0.0436772692,0.728,40300,21256,0.895935265336846
"420866",6264,934.648366666666,0.3333,0,0,0.009316141,0.030054899,0.063967136,0.014723615,0.011389522,0.0212836244925667,0.025569761,0.025008336,0.022551092,0.059278351,0.033084312,0.128093159,0.0081728435,0.632,35400,24365,0.452903755386825
"421009",5324,969.990996969697,0.3846,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,23197,0.573479329223606
"421018",2394,970.52903030303,0.4918,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,25395,0.437290805276629
"422020",4451,957.074463095238,0.57051030877789,0,0,0.007483819,0.033258714,0.0484556920615333,0.018155927,0.004179001,0.013001696,0.030726257,0.007880664,0.028462998,0.04214223,0.048479506,0.081690141,0.0107061972,0.466,28100,22501,0.248833385182881
"425889",4485.39284761905,917.326466666667,0.593817133333334,0,0,0.023322776,0.03572966,0.0505406556364333,0.032610983,0.032394625,0.013033175,0.032569361,0.008974359,0.028473804,0.028358209,0.031774051,0.028640442,0.0100104275,0.415,23700,23473.9391484569,0.0096302904303116
"426314",5326,1053.45983333333,0.617,0,0,0.005878285,0.013472137,0.054022989,0.00952381,0.004835165,0.0200780939381334,0.01697004991,0.00984456,0.019710907,0.037763253,0.027127004,0.088461539,0.0226279249,0.787,49300,20932,1.35524555704185
"427663",4622,941.031033333333,0.143032037243867,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26437,0.286076332412906
"428268",4866,952.609474603175,0.6667,0,0,0.009316141,0.030054899,0.063967136,0.014723615,0.011389522,0.0208278709666,0.025569761,0.025008336,0.022551092,0.059278351,0.033084312,0.128093159,0.0081728435,0.632,35400,27213.6959876889,0.300815589915257
"428286",5278,934.832993939394,0.5704,0,0,0.012420382,0.04017094,0.057256991,0.023407407,0.004482965,0.020449898,0.035137702,0.0149492339347,0.041365047,0.064308682,0.046277666,0.143155695,0.011190234,0.524,28800,30219,-0.0469572123498461
"428444",4717,933.541866666667,0.5054,0.3237,0,0.007660293,0.042752955,0.040449438,0.009244928,0.036816065,0.021084337,0.0293975470739666,0.0207147664438,0.027667984,0.0554736115622333,0.0482666229520666,0.0976273355151332,0.0052680222,0.537,29100,30617,-0.0495476369337296
"429599",6430,942.401633333333,0.371109724489889,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26811,0.268136212748499
"430050",3640,920.162766666667,0.67879218015873,0,0,0.007187194,0.035169492,0.075221239,0.013299378,0.005235602,0.016688062,0.036091549,0.028174168,0.028391167,0.050828729,0.040918391,0.106802426,0.0065295462,0.432,24200,30628,-0.209873318532062
"430087",5751,954.599666666667,0.3478,0,0,0.009612012,0.028172188,0.066447007,0.016132782,0.007079718,0.020973783,0.031566409,0.005914685,0.02674655,0.06119403,0.035585625,0.181453989,0.0182762779,0.549,34300,22236,0.542543622953769
"430148",4399,918.5414,0.609712396666667,0,0,0.124761177,0.182384342,0.017817372,0.089456246,0.0218832422565667,0.034366577,0.030405405,0.047037263,0.024447031,0.039534884,0.032911392,0.0875,0.0090143343,0.496,26600,25912,0.0265514047545539
"430157",4338,897.874033333334,0.423640515063366,0,0,0.008583056,0.030555556,0.051535088,0.013823235,0.005128522,0.017287745,0.024409658,0.008456905,0.021175005,0.07773386,0.070935961,0.145234987,0.0040465851,0.363,22100,26104,-0.153386454183267
"430166",4059,897.712033333334,0.432119658872889,0,0,0.008583056,0.030555556,0.051535088,0.013823235,0.005128522,0.017287745,0.024409658,0.008456905,0.021175005,0.07773386,0.070935961,0.145234987,0.0040465851,0.363,22100,24964,-0.114725204294184
"430184",6763,972.3585,0.4444,0,0,0.011399523,0.035042017,0.064516129,0.01468007,0.009466232,0.022426096,0.028235294,0.008039528,0.024267101,0.058267717,0.038028716,0.176559833,0.0162237662,0.667,39700,32554,0.219512195121951
"430263",6161,944.711799999999,0.585989348672439,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27237,0.248301942210963
"430351",5378,941.127033333333,0.116869818513709,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,25694,0.323266132170935
"430360",5689,940.738866666666,0.253916761262627,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,25665,0.32476134813949
"430379",5780,958.617366666666,0.62784763462482,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,28060,0.211689237348539
"430388",5292,941.127033333333,0.145059641847042,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26022,0.306586734301745
"432223",3525,991.000863636364,0.7241,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,24058,0.517166846786932
"432232",1863,970.541363636364,0.5,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,24333,0.500020548226688
"432241",2116,971.207763636364,0.5254,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,24184,0.509262322196494
"432533",5340,941.447566666666,0.6051,0.2898,0,0.009316141,0.030054899,0.063967136,0.014723615,0.011389522,0.0207644079316667,0.025569761,0.025008336,0.022551092,0.059278351,0.033084312,0.128093159,0.0081728435,0.632,35400,33399,0.0599119734123776
"433101",4533.91629047619,918.268133333333,0.592420186666667,0.1536,0,0.023322776,0.03572966,0.0509606421616333,0.032610983,0.032394625,0.013033175,0.032569361,0.008974359,0.028473804,0.028358209,0.031774051,0.028640442,0.0100104275,0.415,23700,23738.1843817903,-0.0016085637037848
"433387",4279,1002.01210555556,0.75,0,0,0.00188825,0.0252917483538667,0.017052375,0.005241763,0.002248314,0.0219944910662,0.015487868,0.009979114,0.010294806,0.0488463689098,0.0343743208222,0.137795276,0.1079045013,0.706,45000,14470,2.10988251554941
"433536",4158,947.165833333333,0.25,0,0,0.010660487,0.037787514,0.044925125,0.017226277,0.018762564,0.022624434,0.0263698566416,0.0116805086364333,0.019011407,0.050583658,0.037339557,0.147562582,0.0145711907,0.566,30900,27524,0.12265659061183
"433660",7382,1024,0.7663,0,0,0.004600142,0.0212870355233333,0.068403909,0.0140795508287,0.010096375,0.0172978194212667,0.0185016285725666,0.009922041,0.01312336,0.0364481038114,0.0256800830858,0.080916031,0.0142984808,0.68,35400,18097,0.956125324639443
"434052",5291,943.027166666666,0.470132670339105,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27714,0.226816771306921
"434140",4581,990.124108441559,0.73924389,0,0,0.005969301,0.01455168,0.009246088,0.009116958,0.004374453,0.008521517,0.02062975,0.007268322,0.018099548,0.02490566,0.024482658,0.047791894,0.0193673338,0.505,27100,22463.5080333575,0.206401064328754
"434159",3851,917.420233333333,0.57735178,0,0,0.023322776,0.03572966,0.0507261708355333,0.032610983,0.032394625,0.013033175,0.032569361,0.008974359,0.028473804,0.028358209,0.031774051,0.028640442,0.0100104275,0.415,23700,23474.0955317902,0.00962356432024672
"434548",5427,941.895333333333,0.455992615894661,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27456,0.238344988344988
"434557",6266,942.103466666666,0.211558446847042,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,25121,0.353449305362048
"434566",6087,941.689833333333,0.438342628149563,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26866,0.265540087843371
"434575",4800,943.504666666666,0.545372281216298,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27006,0.258979486040139
"434672",6576,927.335766666667,0.619564103333333,0.0063,0.01,0.018114012,0.047560976,0.05233853,0.033790334,0.0109981995183667,0.027320606,0.067789812,0.02979903,0.057434246,0.050179212,0.050865801,0.129648241,0.0085156365,0.541,29800,11920,1.5
"434690",3793,897.874033333334,0.461162183360069,0,0,0.008583056,0.030555556,0.051535088,0.013823235,0.005128522,0.017287745,0.024409658,0.008456905,0.021175005,0.07773386,0.070935961,0.145234987,0.0040465851,0.363,22100,25944,-0.148165279062596
"434946",2082,969.844663636364,0.4118,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,23898,0.5273244622981
"434955",2910,969.729863636364,0.4063,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,24315,0.501130989101378
"434964",5112,969.979296969697,0.4595,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,24152,0.511262007287181
"434973",2006,974.529963636364,0.5789,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,23434,0.557565929845524
"434982",1570,971.234263636364,0.55,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,23037,0.584407691973781
"434991",3268,970.792663636364,0.5,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,23434,0.557565929845524
"436094",6035,934.323733333333,0.4286,0,0,0.009316141,0.030054899,0.063967136,0.014723615,0.011389522,0.021259142941,0.025569761,0.025008336,0.022551092,0.059278351,0.033084312,0.128093159,0.0081728435,0.632,35400,22793,0.553108410476901
"436191",4565,930.589333333333,0.5789,0,0.2197,0.00910596,0.042896362,0.0649263773445333,0.012774655,0.003687769,0.0175410781206667,0.0272640112506999,0.010582011,0.016783974,0.035493827,0.047366561,0.071168487,0.00969215773820334,0.393,23400,22104,0.0586319218241042
"436225",3679,892.285966666667,0.586726187142857,0,0,0.01122291,0.024188791,0.0614879696143666,0.010600707,0.0211503370748333,0.0188951107299,0.033091203,0.032531345,0.036281179,0.056119403,0.046342398,0.083797246,0.0042768274,0.411,22800,29511,-0.227406729694012
"436438",5385,934.7225,0.3333,0,0,0.009316141,0.030054899,0.063967136,0.014723615,0.011389522,0.0210757386380334,0.025569761,0.025008336,0.022551092,0.059278351,0.033084312,0.128093159,0.0081728435,0.632,35400,25763,0.374063579552071
"436483",5879,912.496066666667,0.494917008479021,0,0,0.011998345,0.042876902,0.047552448,0.019883608,0.012247714,0.028901734,0.047619048,0.02793995,0.04765625,0.073863636,0.063572149,0.17458359,0.0062749572,0.546,30500,21867.8162316801,0.394743749301056
"436818",12909,1015,0.8434,0,0,0.006817682,0.0204061537379,0.011175497,0.007459208,0.00444708167583334,0.0252787591636334,0.015384615,0.007743363,0.022522523,0.0399925570911666,0.0307944824666,0.040650407,0.0232342007,0.78,46800,13099,2.57279181616917
"436827",14803,1020,0.7866,0,0,0.006817682,0.0204141201361667,0.011175497,0.007459208,0.00452070701766668,0.0251568967013334,0.015384615,0.007743363,0.022522523,0.0398040609659,0.0307651799800333,0.040650407,0.0232342007,0.78,46800,12946,2.61501622122663
"436836",14803,1017,0.8196,0,0,0.006817682,0.0203722096930667,0.011175497,0.007459208,0.00451703173996668,0.025243680664,0.015384615,0.007743363,0.022522523,0.0399799677671,0.0307726007952,0.040650407,0.0232342007,0.78,46800,13028,2.59226281854467
"437042",5889,941.602299999999,0.239733303167388,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26146,0.300390117035111
"437051",5604,957.778233333333,0.632641211291486,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27093,0.25493669951648
"437103",5199,876.027266666667,0.622998620952381,0,0,0.04109589,0.03374778,0.105072464,0.062897527,0.0255123136755,0.0305834076525667,0.093457944,0.054054054,0.096774194,0.073333333,0.056198347,0.104206868710667,0.0060292851,0.467,27300,12970,1.10485736314572
"437219",7035,939.918866666666,0.329151901679432,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,25362,0.340588281681255
"437848",4885,935.063633333333,0.6087,0,0,0.019076923,0.034364261,0.0623728788451667,0.0254842,0.00816049,0.025903204,0.034146342,0.01757598,0.033300033,0.082371459,0.0457993,0.180534695,0.0161012356747967,0.522,30000,27364,0.0963309457681625
"437936",6428,962.388677777778,0.633626272307692,0,0,0.010720268,0.031746032,0.0410256462908,0.016408387,0.00720076540503333,0.021990105,0.023636364,0.002842377,0.020689655,0.067193676,0.086096939,0.04350251,0.0161685448,0.496,28300,21728.3563992063,0.302445499330716
"438151",3299,962.387266666667,0.6358,0,0,0.007090522,0.026279391,0.030640669,0.008906702,0.006235566,0.0145607519606,0.0239627066813333,0.006269593,0.0233907753499334,0.0528553428134332,0.0414756870492333,0.107904642,0.0091807089,0.495,28600,30635,-0.066427289048474
